Name,Address,Mobile,Website,Email,Products
"Dongguan Konnra Electronics Co., Ltd.","Nanchang South Road No. 6, Chijiao, Wangniudun, Dongguan,, 523200 Guangdong, China",,http://www.konnra.com,info@konnra.com,"Smart Grids/Smart Energy (SE), Smart Home/Building/Infrastructure (SH), Configured cable / connector combinations for household equipment, Configured cable / connector combinations for consumer electronics, Automotive plug-in connectors, Standardized connectors, miscellaneous"
"Dongguan Legion Electronic & Hardware Co., Ltd.","No. 198, Shijie Keji East Rd., Shijie Town, 523290 Dongguan, China",+86 138 2690-5670,http://www.legion-switch.com,hooya@hooya.hk,"Healthcare/Wearables (HW), Smart Home/Building/Infrastructure (SH), Toggle switches, Illuminated key switches / keypads, Sliding switches"
"Dongguan Lianda Precision Products Co., Ltd.","Bldg. 1, No. 118, Yanwu Rd., Yanwu Comm., Dalingshan Town, 523838 Dongguan, China",+86 1363 2682082,http://www.liandaconn.com,sales.dg@liandaconn.com,"Internet of Things (IoT) (I), Smart Grids/Smart Energy (SE), Plastic housings for connectors, Fine-pitch connectors (board-to-board connectors), PCB connectors, Photovoltaic connectors"
"Dongguan Liuquan Electric Wire Co., Ltd.","310 Pine Rd., Liaobu, 523407 Dongguan, China",+86 15 594277600,https://dglqdx.1688.com/page/index.html?spm=0.0.wp_pc_common_header_companyName_undefined.0,lqsean1977@163.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Wire harnesses, Wire / cables / leads, miscellaneous, Invertor ICs"
Dong Guan Liushi Electronics Co.Ltd.,"No. 10 Biankang West Rd., Houjie Town, Dongguan City, Guangdong Province,, 523000 Dongguan, China",+86 15 814373098,http://www.dgliushi.com,lslh@dgliushi.com,"Power Electronics and Energy Technology (PE), Accessories for charging systems, Energy storages, miscellaneous, Photovoltaic connectors"
"Dongguan Luphi Electronics Technology Co., Ltd.","1/F, Bldg. 2, Hesen Ind. Park, No. 131 Huailin Rd., Huaide Area, Humen Town, 523926 Dongguan, China",+86 17 623692546,https://www.luphitech.com/,henry.huang@luphitech.com,"Healthcare/Wearables (HW), Power Electronics and Energy Technology (PE), Membrane keyboards, Silicone keyboards, Touch-glass keyboards, Touch panels"
Dongguan Maochang Printed Circuit Board Ltd.,"No. 4 Nanzhe Industrial Zone, Humen, 523000 Dongguan, Guangdong, China",,https://www.wyd-industrial.com,wai.tsang@microstar-pcb.cn,"Plated through-hole PCBs, PCBs with blind and buried vias, HDI PCBs, High frequency PCBs"
"Dong Guan Mao Jia Plastic Electronics Co., Ltd.","No. 7 GuangYuan Str., 168 Ind. Zone, TangXia Town, 523721 Dongguan, China",+86 15 992862002,http://www.mjcable.com,gc03@mjcable.com,"Automation (A), Electro-Mobility (E), Product development, Intermediate / semifinished goods, materials, Layout services, Metal-plastic hybrids"
"Dongguan Mingxing Electrical Co., Ltd.","Rm. 303, Unit 1, Bldg. 1, No. 43 Yingbin Ave., Tangxia Town, 523710 Dongguan, China",+86 180 25293117,https://www.mxterminals.com/,sales@dgqianfeng.cn,"Automation (A), Power Electronics and Energy Technology (PE), Terminals / terminal strips, Connection strips, Terminal strips, Terminals, miscellaneous"
"Dongguan Noimia Industrial Co., Ltd.","No. 13 Dashadun Rd., Chang An Town, 523872 Dongguan, China",+86 139 25560257,http://www.noimia.com,nym@noimia.com,"Electro-Mobility (E), Power Electronics and Energy Technology (PE), High current contacts, Precision turned parts, Stamped parts / stamped parts with press fit zones, Configured cable / connector combinations for automotive applications"
"Dongguan Polomo New Materials Technology Development Co., Ltd.","Chuangyi Middle Rd., Daojiaoxiaohe Industrial Zone, 523000 Dongguan, China",+86 138 26936170,http://www.polomo.com,Yanmiao@polomo.com,"EP display elements, LCD monitors, Liquid crystal display elements"
"Dongguan Sanni Electronics Technology Co., Ltd.","SANNI Technology Park, Chisheng Ind. Zone, Nanwu Vlg., Houjie Dist., 523900 Dongguan, China",+86 186 88665305,http://www.sannipotentiometer.com,sanni@chinasanni.com,Rotary encoders
"Dongguan SENLIAN Precision Electronic Co., Ltd.","29 Niushan Woling Ind. Park, Dongcheng Dist., 523000 Dongguan, China",+86 138 25729952,http://www.new-conn.com,james_xu@new-conn.com,"Metric connectors, Extended standards plug-in connectors, Subminiature plug-in connectors, Standardized connectors, miscellaneous"
"Dongguan Sheen Electronic Technology Co., Ltd.","Rm. 601, Bldg. 1, No. 6 Yuanfeng Rd., YaoLe Vlg., Liaobu Town, 523418 Dongguan, China",,http://www.sheenthermal.com,info@u-sheen.com,"Heat, heat distribution, thermal conductivity"
"DongGuan Sheng-Yu Electronic Technology Co., Ltd.","No. 9, Jing-Mei 4th Ind. Distric, Dong-Keng, 523451 Dongguan, China",+86 138 29208144,http://www.dgjfyco.com,bz@dgjfyco.com,"Inductors and accessories, Audio transformers, Transformers, Audio transformers"
"Dongguan Shineworld Innovations Technology Co., Ltd","#1502, Bldg. A4, R&D Center, Songshan Lake Intelligent Valley, Liaobu, 523000 Dongguan, China",+86 135 28536926,http://www.swicn.com,vivian.y@swi-cn.com,"LCD displays, passive (STN, DSTN), LCD displays, active (TFT), OLED displays, Touch panel"
"Dongguan Sig Electronics Co., Ltd.","No. 26, Daxin Rd., Huaide Comm., Humen Town, 523926 Dongguan, China",+86 134 37448814,http://www.szsig.com/,alex@szsigor.com,"Electro-Mobility (E), Power Electronics and Energy Technology (PE), Charging cables, Cable assemblies, Configured cable / connector combinations for automotive applications, Configured cable / connector combinations for miscellaneous applications"
"DongGuan SingWay Electronic Technology Co., Ltd.","No. 32 JinSong Rd., LiaoBu Town, DongGuan City, 523400 Guangdong, China",+86 186 64093450,http://www.singwaytouch.com,sunway_guo@126.com,Rotary encoders
"Dongguan Sunun Power Co., Ltd.","No. 12 Century Rd., Baihao Comm., Houjie Town, Dongguan City, 523957 Guangdong, China",+86 138 23131763,http://Http://www.sununpower.com,kevinxu@sununpower.com,"AC / DC power supplies, battery charging, AC / DC power supplies, open frame, AC/DC power supplies, fixed AC plug and desktop, AC/DC Power supplies for telecom applications"
"Dongguan Taicheng Electronic Technology Co., Ltd.","No. 1, Zhenglong Ind. Zone, Fourth Vlg., Tangxia Town, 523700 Dongguan, China",+86 133 32665052,https://tc-coaxialcable.com/,sales@tc-coaxialcable.com,"Healthcare/Wearables (HW), Safety (S), Configured cable / connector combinations for industrial electronics, Configured cable / connector combinations for the aerospace industry, Configured cable / connector combinations for miscellaneous applications, Configured cable / connector combinations for telecommunications"
"Dongguan Tongke Electronic Co., Ltd.","No. 3, Chayuan Rd., Str. 3, AilingKan, Dalingshan, 523000 Dongguan, China",+86 188 11878788,http://www.ctksemi.com,sales08@ctk-elec.com,"ESD protection diodes, Switching diodes, Schottky diodes, Zener diodes"
"Dongguan WS Electronic Technology Co., Ltd.","Rm. 202, Bldg. 1, No. 1, Second Str., Hengling Ind. Zone, Wentang, Dongcheng Str., 523000 Dongguan, China",+86 189 22952082,,sales@chinaplug.cn,"Lighting (L), Power Electronics and Energy Technology (PE), Ribbon cable connection systems, Audio connectors, Data transmission cables, Capacitors"
"Dongguan Xinjitong Electronic Technology Co., Ltd.","No. 27, Xiangrong Rd., Songmushan, Dalang Town, 523000 Dongguan, China",+86 1861 7011496,http://www.xnjtg.com,jennyou@xnjtg.com,"PCBs, other, Chargers, battery, Batteries, lithium, Mains power devices, portable"
"Dongguan Yalu Industry Co., Ltd.","#88, Industrial Road, PingShan Village, TangXia Town, 523710 DongGuan, China",,https://www.szyalu.com,yalu03@szyalu.com,Smart Home/Building/Infrastructure (SH)
"Dong-Guan Yi-Feng Precision Metals Co., Ltd.","No. 5, Xi Xing St., Sha Tou, Chang An Town, 523000 Dongguan, China",+86 138 02258938,http://www.yifeng-conn.com,james219@yifengconn.com,"5G/6G (G), Power Electronics and Energy Technology (PE), Standardized connectors, Connectors for specific handling, Connectors, PCB-mountable, Connectors, application-oriented"
"Dongguan Yongneng Electronics Co., Ltd.","No. 27, Shichong Private-run Ind. Zone, Hengli Town, 523465 Dongguan, China",+86 15 818359024,https://www.chineserelay.com,linda@chineserelay.com,"Power Electronics and Energy Technology (PE), Poled relays, Telecommunications relays, Automotive relays, Contactor / relays, miscellaneous"
"Dongguan YouFu Hardware Plastic Products Co., Ltd.","No. 12 Banhu Old Str., Huangjiang Town, 523710 Dongguan, China",+86 137 14706565,http://www.youfu555.com,xinp880@163.com,"Power Electronics and Energy Technology (PE), Smart Grids/Smart Energy (SE), Data transmission cables"
"Dongguan Yuanguan Technology Co., Ltd.","No. 1 Haibin Rd., 6th Ind. Ave., Wusha, Chang'an Town, 523860 Dongguan, China",+86 15 814794370,http://www.yginno.com/,info@yginno.com,3D-MID circuit boards
"Dongguan Yuanze Electric Co., Ltd.","No. 2 Gaoli Fourth Rd., Jiaoyitang Comm., Tangxia Town, 523726 Dongguan, China",+86 135 43270585,http://www.yzrelay.com,nicky@yuanzerelay.com,"Power Electronics and Energy Technology (PE), Smart Home/Building/Infrastructure (SH), Telecommunications relays, Automotive relays, Miniature relays, Microrelays"
"Dongguan Yudianming Communication Technology Co., Ltd.","No. 4, Shayuan Str., Wentang Comm., Dongcheng Str., 523000 Dongguan, China",+86 137 28320547,http://www.yudim.com,Vicky.liang@yudim.com,"5G/6G (G), Power Electronics and Energy Technology (PE)"
"Dongguan Yuliang Electronics Co., Ltd.","Bldg. 103, Sanjiang Ind. Park, Hengli Town, 523460 Dongguan, China",+86 188 25746816,https://dgyuliang.en.alibaba.com/?spm=a2700.7756200.0.0.bc7271d2tDP5Yh,yuliang09@cylconn.com,"Power Electronics and Energy Technology (PE), Smart Home/Building/Infrastructure (SH), Equipment plug-in connectors, E-mobility connectors"
"Dongguan Zhixin Metallic Products Co., Ltd.","No. 6 Desheng Rd. Longbeiling, Tangxia, 523718 Dongguan, China",+86 150 24062400,http://www.dgzhixin.com.cn,zhixin@dgzhixin.com.cn,"Electro-Mobility (E), Smart Grids/Smart Energy (SE), Stamped bent parts, Stamped parts and metal components, other, Front panels, customized, Specialized housings for assemblies / devices"
"Dongguan Zhixu Electronic Co., Ltd","Beside luchong bridge head, Daohou Road, Caibai village, Daojiao Town, Dongguan, 523185 Guangdong, China",,https://www.jeccapacitor.com,jec005@jeccap.cn,"Electro-Mobility (E), Power Electronics and Energy Technology (PE), Aluminum electrolytic capacitors, Film capacitors, Ceramic capacitors"
"Dongguan Zhongkai Electronic Co., Ltd.","No. 3A Putian 22nd Rd., Tangxia Town, 523719 Dongguan, China",+86 139 29278747,https://www.dgzhk.com/,cathy@dgzhk.com,"Common mode chokes, Power transformers, Inductors, miscellaneous, Transformers, miscellaneous"
"Dongguan ZTL Technology Co., Ltd.","6F, No. 39, Tangling Rd., Da Tang Di, Da Ling Shan Town, 523000 Dongguan, China",+86 139 24613564,http://www.globalsources.com/ztldisplay.co,jamesho@sz-online.net,"LCD monitors, LCD displays, active (TFT), Liquid crystal display elements, Touch panel"
"Dongnan Electronics Co., Ltd.","No. 218 Weishiyi Rd., YueQing Economic Development Zone, 325600 Wenzhou, China",,https://www.switch-china.com,linda@switch-china.com,"Microswitches, Components for sensors and microsystems, Power switches"
"Doublecircle Electronics Group Co., Ltd. of Bengbu","818 Xingzhong Rd., 233000 Bengbu, China",+86 15 375526088,http://www.doublecircle.com,allanhu@doublecircle.com,"Power Electronics and Energy Technology (PE), Safety (S), Contactor / relays, miscellaneous, SMD resistors, Measurement resistors, Resistor combinations / networks"
"DOWA Electronics Materials Co., Ltd.","4-14-1 Sotokanda, Chiyoda-ku, Tokyo Chiyoda-Ku 101-0021, Japan",,https://www.dowa-electronics.co.jp/en/,opto@dowa.co.jp,"Healthcare/Wearables (HW), Lighting (L)"
DP Patterning AB,"Södra Grytsgatan 4, 602 33 Norrköping, Sweden",,https://www.dppatterning.com,info@dppatterning.com,"Flexible circuits, Mass patterning techniques, Antennas, RFID, Wireless IoT"
Dracula Technologies,"2 Place Edmond Regnault, 26000 Valence, France",,https://www.dracula-technologies.com,contact@dracula-technologies.com,Photovoltaic cells
Drees & Sommer SE,"Obere Waldplätze 13, 70569 Stuttgart, Germany",,https://www.dreso.com,info@dreso.com,"Facilities; Building Environmental Systems Design & Monitoring; Alternative Energy Solutions, Facility Design; Construction; Architectural"
Dürr Systems AG,"Carl-Benz Straße 34, 74321 Bietigheim-Bissingen, Germany",+49 7142 781032,https://www.durr.com,yannik.graf@durr.com,"Gas Handling - Cabinets; Control; Supply Systems, Waste Control; Effluent Management Systems (Fluid & Gas; Exhaust Conditioning; Scrubbers), Environmental, Health & Safety, Equipment: Systems"
Dr.Schutz GmbH,"Holbeinstr. 17, 53175 Bonn, Germany",+49 172 6844478,https://www.esd-floorcoatings.com,gsc@dr-schutz.com,"Component insertion under cleanroom conditions, Industrial clusters, Quality management, Other services"
dSPACE GmbH,"Rathenaustr. 26, 33102 Paderborn, Germany",,https://www.dspace.com,info@dspace.de,Automotive (AE)
"DSQ Technology Co., Ltd.","NO.20 Sec.1, Tu Shing Rd. Pan Chiao District, New Taipei city 22072, Taiwan",,https://www.dsq.com.tw,dsq230@dsq.com.tw,"Hardware-in-the-loop simulators and control-prototyping platforms, Inverters (DC/AC)"
Dukosi Ltd.,"3rd Floor, 1 Exchange Crescent No. 1-7 Conference Square, Edinburgh EH3 8UL, Great Britain",+49 89 54196937,http://www.dukosi.com,jnotaro@dukosi.com,"Smart batteries, Battery management ICs"
Dumarey Softronix S.r.l.,"Corso Castelfidardo 36, 10129 Turin, Italy",,https://www.dumareysoftronix.com/,giorgio.bianchi@dumarey.com,"ASIC design, Hardware design, Software design"
DuPont Deutschland Holding GmbH & Co. KG,"Äußere Oberaustraße 22, 82026 Rosenheim, Germany",,http://www.dupont.com,laird.eu-sales@dupont.com,"Electro-Mobility (E), Safety (S), Shieldings (EMC), EMC ferrite cores, Thermal interface materials, Elastomers, electrical / thermal conducting"
"DYC Electronic Co., Ltd.","6-7 floor, Bldg. D, Liancheng Sound Photoelectric Intelligent Industrial Park, Neihuan Rd., Hangcheng Str.,, 518101 Shenzhen, China",+86 15 818610980,http://www.dyc-electronic.com,sales@dyc-electronic.com,"Assembly production, Cabling, Production services for component construction and equipment manufacturing, miscellaneous, Multilayer PCBs, miscellaneous"
Dyconex AG,"Grindelstrasse 40, 8303 Bassersdorf, Switzerland",,https://www.dyconex.com,mail.dyconex@mst.com,"Ultrathin ML (100 µm / layer), HDI PCBs, Micro via PCBs"
dynarep Electronic Vertriebs GmbH,"An den Holzwiesen 6, 82131 Gauting, Germany",,https://www.dynarep.de,info@dynarep.de,"Plastic housings, application-specific, Individual housings, Fans, Cooling equipment, Filter fans, Flat keyboards, Membrane keyboards, Keyboard systems, Touch-glass keyboards"
EA Elektro-Automatik GmbH,"Helmholtzstr. 31-37, 41747 Viersen, Germany",,http://www.elektroautomatik.com,ea1974@elektroautomatik.com,"Battery testers, Programmable power supplies, System power supplies, Lab power supplies, Power supplies, high-voltage, Mains power devices, application-specific"
Ease House Limited,"Rm. 1101, 11/F, Leader Ind. Centre, 57-59 Au Pui Wan Street, Fotan, New Territories, Hong Kong (Special Administrative Region)",,https://www.easehouse.com.hk,albert@easehouse.com.hk,"Common mode chokes, Power transformers, SMD inductors, Inductors, miscellaneous"
East China Research Institute of Microelectronics (ECRIM),"No. 19 Hehuan Rd., High-tech Dist. HeFei, AnHui,, 230088 Hefei, China",,,info43@cetc.com.cn,"LTCC (Low-temperature Co-fired Ceramic), DC/DC Converter, Din rail"
"Eastronic Technology Co., Ltd.","Rm. 708, CD Block, Tianjing Bldg., Tian'an Cyber Park, Futian Dist., 518040 Shenzhen, China",+86 136 91934543,http://www.eastronic.com,molly@eastronic.com,"Transient-voltage-suppression diodes (TVS diodes), TRIACs, Field effect transistors (MOSFETs), Darlington transistors"
"Easttop Display Co., Ltd.","Room 230, 2/F., Block F, Mai Tak Industrial Building 221 Wai Yip Street, Kwun Tong, Kowloon, Hong Kong (Special Administrative Region)",,http://www.easttopdisplay.com,sales01@easttopdisplay.com,"EP display elements, LCD displays, passive (STN, DSTN), LCD displays, active (TFT), OLED displays"
EBARA Precision Machinery Europe GmbH,"Mühlweg 2C, 82054 Sauerlach, Germany",+49 173 7044606,http://www.ebara-pm.eu,marketing@ebara-pm.eu,"Waste Control; Effluent Management Systems (Fluid & Gas; Exhaust Conditioning; Scrubbers), Chemical Mechanical Polishing (CMP); Electro Polishing; Mechanical Polishing Equipment, CMP; Grind; Lap; Polish; Abrasive materials, Pumps, Vacuum"
